SentrixBarcode_A	SentrixPosition_A	Sample_Group	hd_id	gw_id
5460461107	R01C01	NA19077	5460461107_R01C01.txt	gw6.NA19077
5434203048	R03C01	NA18620	5434203048_R03C01.txt	gw6.NA18620
5885434018	R01C01	HG01866	5885434018_R01C01.txt	gw6.HG01866
5767796054	R02C01	HG01970	5767796054_R02C01.txt	gw6.HG01970
5434203040	R02C01	HG00698	5434203040_R02C01.txt	gw6.HG00698
5767788029	R01C01	HG01777	5767788029_R01C01.txt	gw6.HG01777
6288236017	R04C01	HG02050	6288236017_R04C01.txt	gw6.HG02050
6298021034	R03C01	HG02238	6298021034_R03C01.txt	gw6.HG02238
5443767084	R01C01	NA20412	5443767084_R01C01.txt	gw6.NA20412
5434078074	R04C01	NA18634	5434078074_R04C01.txt	gw6.NA18634
5426529105	R02C01	NA18977	5426529105_R02C01.txt	gw6.NA18977
5767788121	R03C01	HG02087	5767788121_R03C01.txt	gw6.HG02087
5460444025	R01C01	HG01272	5460444025_R01C01.txt	gw6.HG01272
5528550088	R03C01	NA20531	5528550088_R03C01.txt	gw6.NA20531
5460461126	R02C01	HG00181	5460461126_R02C01.txt	gw6.HG00181
5763470070	R04C01	HG02008	5763470070_R04C01.txt	gw6.HG02008
5460444041	R01C01	HG01465	5460444041_R01C01.txt	gw6.HG01465
5460461184	R01C01	NA18558	5460461184_R01C01.txt	gw6.NA18558
5528550055	R04C01	NA12874	5528550055_R04C01.txt	gw6.NA12874
5460479026	R01C01	NA18975	5460479026_R01C01.txt	gw6.NA18975
5434246102	R03C01	NA18535	5434246102_R03C01.txt	gw6.NA18535
6312937061	R03C01	HG02142	6312937061_R03C01.txt	gw6.HG02142
5460444011	R04C01	NA19374	5460444011_R04C01.txt	gw6.NA19374
5826291077	R01C01	HG02079	5826291077_R01C01.txt	gw6.HG02079
5767796024	R01C01	HG01973	5767796024_R01C01.txt	gw6.HG01973
5434078078	R03C01	NA19087	5434078078_R03C01.txt	gw6.NA19087
5434246041	R04C01	NA19379	5434246041_R04C01.txt	gw6.NA19379
5434203124	R04C01	HG00318	5434203124_R04C01.txt	gw6.HG00318
5443767154	R04C01	NA12273	5443767154_R04C01.txt	gw6.NA12273
5434203103	R01C01	HG00378	5434203103_R01C01.txt	gw6.HG00378
5434078081	R03C01	NA18981	5434078081_R03C01.txt	gw6.NA18981
5434078012	R04C01	HG00345	5434078012_R04C01.txt	gw6.HG00345
5767770133	R04C01	HG01947	5767770133_R04C01.txt	gw6.HG01947
5434203055	R03C01	HG01353	5434203055_R03C01.txt	gw6.HG01353
5460461039	R01C01	NA20126	5460461039_R01C01.txt	gw6.NA20126
5767796019	R04C01	HG02121	5767796019_R04C01.txt	gw6.HG02121
5443767015	R02C01	HG01618	5443767015_R02C01.txt	gw6.HG01618
5767796124	R02C01	HG01892	5767796124_R02C01.txt	gw6.HG01892
5460461051	R01C01	NA12775	5460461051_R01C01.txt	gw6.NA12775
5460444042	R04C01	NA18507	5460444042_R04C01.txt	gw6.NA18507
5434203078	R03C01	HG00133	5434203078_R03C01.txt	gw6.HG00133
5885434034	R04C01	HG01861	5885434034_R04C01.txt	gw6.HG01861
5434246028	R04C01	HG01072	5434246028_R04C01.txt	gw6.HG01072
5767788036	R03C01	HG01702	5767788036_R03C01.txt	gw6.HG01702
5434078098	R03C01	HG01176	5434078098_R03C01.txt	gw6.HG01176
6312937095	R01C01	HG02339	6312937095_R01C01.txt	gw6.HG02339
5826291124	R04C01	HG02072	5826291124_R04C01.txt	gw6.HG02072
5826291134	R03C01	HG01918	5826291134_R03C01.txt	gw6.HG01918
5434246106	R02C01	NA19734	5434246106_R02C01.txt	gw6.NA19734
5434078039	R01C01	NA18949	5434078039_R01C01.txt	gw6.NA18949
5521374040	R02C01	NA19786	5521374040_R02C01.txt	gw6.NA19786
5434203128	R03C01	NA20515	5434203128_R03C01.txt	gw6.NA20515
5460461190	R04C01	HG00367	5460461190_R04C01.txt	gw6.HG00367
5473245050	R04C01	NA12812	5473245050_R04C01.txt	gw6.NA12812
5434203099	R04C01	NA19661	5434203099_R04C01.txt	gw6.NA19661
5434078113	R04C01	HG00641	5434078113_R04C01.txt	gw6.HG00641
6317383035	R02C01	NA20864	6317383035_R02C01.txt	gw6.NA20864
5443767028	R01C01	NA19206	5443767028_R01C01.txt	gw6.NA19206
5767796050	R04C01	HG01997	5767796050_R04C01.txt	gw6.HG01997
6298021096	R01C01	HG02383	6298021096_R01C01.txt	gw6.HG02383
5434078111	R01C01	NA18606	5434078111_R01C01.txt	gw6.NA18606
5443767116	R01C01	HG01351	5443767116_R01C01.txt	gw6.HG01351
5443767124	R04C01	NA18950	5443767124_R04C01.txt	gw6.NA18950
6298021089	R01C01	HG02185	6298021089_R01C01.txt	gw6.HG02185
5473245071	R02C01	NA12829	5473245071_R02C01.txt	gw6.NA12829
5460461163	R01C01	NA19331	5460461163_R01C01.txt	gw6.NA19331
5460461190	R03C01	HG00306	5460461190_R03C01.txt	gw6.HG00306
5426529008	R02C01	HG00231	5426529008_R02C01.txt	gw6.HG00231
5767770139	R02C01	NA20861	5767770139_R02C01.txt	gw6.NA20861
5443767023	R03C01	HG00406	5443767023_R03C01.txt	gw6.HG00406
5767788036	R02C01	HG01672	5767788036_R02C01.txt	gw6.HG01672
5434078080	R01C01	HG01048	5434078080_R01C01.txt	gw6.HG01048
5460461030	R04C01	NA19257	5460461030_R04C01.txt	gw6.NA19257
5426511030	R01C01	NA20287	5426511030_R01C01.txt	gw6.NA20287
5826291098	R01C01	HG01977	5826291098_R01C01.txt	gw6.HG01977
5460444067	R02C01	NA20785	5460444067_R02C01.txt	gw6.NA20785
5528550056	R03C01	NA18941	5528550056_R03C01.txt	gw6.NA18941
5426529070	R01C01	NA20759	5426529070_R01C01.txt	gw6.NA20759
6288631101	R01C01	NA20867	6288631101_R01C01.txt	gw6.NA20867
6288236073	R02C01	HG02386	6288236073_R02C01.txt	gw6.HG02386
5434078074	R02C01	NA18631	5434078074_R02C01.txt	gw6.NA18631
5473245050	R02C01	NA18910	5473245050_R02C01.txt	gw6.NA18910
5434246114	R01C01	NA19834	5434246114_R01C01.txt	gw6.NA19834
5885434018	R02C01	HG02026	5885434018_R02C01.txt	gw6.HG02026
5426529072	R03C01	NA20538	5426529072_R03C01.txt	gw6.NA20538
5426529008	R04C01	HG00121	5426529008_R04C01.txt	gw6.HG00121
6298039014	R04C01	HG00759	6298039014_R04C01.txt	gw6.HG00759
5826338021	R02C01	NA21099	5826338021_R02C01.txt	gw6.NA21099
5443767040	R01C01	NA19468	5443767040_R01C01.txt	gw6.NA19468
6298021038	R02C01	NA21089	6298021038_R02C01.txt	gw6.NA21089
6298021060	R03C01	HG02060	6298021060_R03C01.txt	gw6.HG02060
5473245070	R04C01	NA07000	5473245070_R04C01.txt	gw6.NA07000
5443767123	R01C01	HG01389	5443767123_R01C01.txt	gw6.HG01389
5443767151	R01C01	HG01271	5443767151_R01C01.txt	gw6.HG01271
5434078113	R02C01	HG00551	5434078113_R02C01.txt	gw6.HG00551
5460444011	R02C01	NA19921	5460444011_R02C01.txt	gw6.NA19921
5460444009	R01C01	HG00364	5460444009_R01C01.txt	gw6.HG00364
5473229014	R04C01	NA19397	5473229014_R04C01.txt	gw6.NA19397
5443767003	R01C01	NA20340	5443767003_R01C01.txt	gw6.NA20340
5767770133	R02C01	HG01944	5767770133_R02C01.txt	gw6.HG01944
5434246067	R04C01	NA19137	5434246067_R04C01.txt	gw6.NA19137
5767788011	R03C01	HG01885	5767788011_R03C01.txt	gw6.HG01885
5443767036	R02C01	NA18985	5443767036_R02C01.txt	gw6.NA18985
5434203104	R04C01	HG00285	5434203104_R04C01.txt	gw6.HG00285
5434203052	R02C01	NA19027	5434203052_R02C01.txt	gw6.NA19027
5443767037	R02C01	NA19041	5443767037_R02C01.txt	gw6.NA19041
5434078016	R01C01	NA18625	5434078016_R01C01.txt	gw6.NA18625
5443767140	R02C01	NA18547	5443767140_R02C01.txt	gw6.NA18547
6317383043	R03C01	HG00867	6317383043_R03C01.txt	gw6.HG00867
5434246105	R03C01	NA19308	5434246105_R03C01.txt	gw6.NA19308
6298039030	R03C01	HG02449	6298039030_R03C01.txt	gw6.HG02449
5426529051	R03C01	NA19084	5426529051_R03C01.txt	gw6.NA19084
5434246041	R03C01	NA19239	5434246041_R03C01.txt	gw6.NA19239
5460461047	R01C01	NA20797	5460461047_R01C01.txt	gw6.NA20797
5434078031	R03C01	HG00476	5434078031_R03C01.txt	gw6.HG00476
5443767084	R02C01	HG01356	5443767084_R02C01.txt	gw6.HG01356
5434246014	R01C01	HG01241	5434246014_R01C01.txt	gw6.HG01241
5885371012	R03C01	HG01941	5885371012_R03C01.txt	gw6.HG01941
5885371012	R02C01	HG01950	5885371012_R02C01.txt	gw6.HG01950
5528550082	R01C01	NA20808	5528550082_R01C01.txt	gw6.NA20808
5767796034	R04C01	HG02127	5767796034_R04C01.txt	gw6.HG02127
5426511029	R04C01	NA18952	5426511029_R04C01.txt	gw6.NA18952
5460452060	R01C01	NA18991	5460452060_R01C01.txt	gw6.NA18991
5443767017	R02C01	NA18596	5443767017_R02C01.txt	gw6.NA18596
6298012090	R02C01	HG02013	6298012090_R02C01.txt	gw6.HG02013
5434246052	R03C01	NA19256	5434246052_R03C01.txt	gw6.NA19256
5460461068	R04C01	NA20766	5460461068_R04C01.txt	gw6.NA20766
6317383043	R02C01	HG01031	6317383043_R02C01.txt	gw6.HG01031
5460461033	R02C01	HG01139	5460461033_R02C01.txt	gw6.HG01139
5460461184	R03C01	HG00362	5460461184_R03C01.txt	gw6.HG00362
5767788029	R03C01	HG01842	5767788029_R03C01.txt	gw6.HG01842
5434078006	R01C01	HG01377	5434078006_R01C01.txt	gw6.HG01377
5473245056	R01C01	NA18622	5473245056_R01C01.txt	gw6.NA18622
6312937020	R01C01	HG02401	6312937020_R01C01.txt	gw6.HG02401
5460461126	R04C01	HG00177	5460461126_R04C01.txt	gw6.HG00177
5426529051	R04C01	NA20760	5426529051_R04C01.txt	gw6.NA20760
5460461035	R02C01	NA19117	5460461035_R02C01.txt	gw6.NA19117
5767770009	R03C01	NA20853	5767770009_R03C01.txt	gw6.NA20853
5473245054	R04C01	NA19153	5473245054_R04C01.txt	gw6.NA19153
5460461063	R02C01	NA18871	5460461063_R02C01.txt	gw6.NA18871
5426529026	R03C01	HG00138	5426529026_R03C01.txt	gw6.HG00138
5434203101	R02C01	HG00281	5434203101_R02C01.txt	gw6.HG00281
5460461102	R04C01	NA20771	5460461102_R04C01.txt	gw6.NA20771
5434078074	R01C01	NA18574	5434078074_R01C01.txt	gw6.NA18574
5826338022	R02C01	HG02215	5826338022_R02C01.txt	gw6.HG02215
5826338161	R01C01	HG01784	5826338161_R01C01.txt	gw6.HG01784
5434203125	R02C01	HG00325	5434203125_R02C01.txt	gw6.HG00325
5460461214	R01C01	NA19712	5460461214_R01C01.txt	gw6.NA19712
5528550046	R02C01	NA19439	5528550046_R02C01.txt	gw6.NA19439
5443767016	R04C01	HG00237	5443767016_R04C01.txt	gw6.HG00237
6317383048	R04C01	HG02384	6317383048_R04C01.txt	gw6.HG02384
6312945009	R03C01	NA20868	6312945009_R03C01.txt	gw6.NA20868
5460461104	R04C01	NA20586	5460461104_R04C01.txt	gw6.NA20586
5767796050	R01C01	HG01597	5767796050_R01C01.txt	gw6.HG01597
5491005119	R03C01	HG01167	5491005119_R03C01.txt	gw6.HG01167
5460444010	R03C01	NA18856	5460444010_R03C01.txt	gw6.NA18856
5434078036	R02C01	NA18555	5434078036_R02C01.txt	gw6.NA18555
5434246100	R02C01	NA11931	5434246100_R02C01.txt	gw6.NA11931
5434078015	R03C01	HG00311	5434078015_R03C01.txt	gw6.HG00311
5460461081	R03C01	NA18968	5460461081_R03C01.txt	gw6.NA18968
5473245010	R03C01	HG00137	5473245010_R03C01.txt	gw6.HG00137
5434203057	R03C01	HG00342	5434203057_R03C01.txt	gw6.HG00342
5434078111	R03C01	NA20289	5434078111_R03C01.txt	gw6.NA20289
6268201006	R02C01	HG02282	6268201006_R02C01.txt	gw6.HG02282
5443767003	R02C01	HG00129	5443767003_R02C01.txt	gw6.HG00129
6298021035	R01C01	HG00851	6298021035_R01C01.txt	gw6.HG00851
5767770158	R04C01	HG02029	5767770158_R04C01.txt	gw6.HG02029
5434078078	R01C01	NA19171	5434078078_R01C01.txt	gw6.NA19171
5460444012	R04C01	NA19147	5460444012_R04C01.txt	gw6.NA19147
5885434020	R02C01	HG01843	5885434020_R02C01.txt	gw6.HG01843
5885371022	R02C01	HG01951	5885371022_R02C01.txt	gw6.HG01951
6298021045	R03C01	HG02154	6298021045_R03C01.txt	gw6.HG02154
5826354117	R03C01	NA21125	5826354117_R03C01.txt	gw6.NA21125
5434203039	R01C01	HG01174	5434203039_R01C01.txt	gw6.HG01174
5528550090	R03C01	NA19711	5528550090_R03C01.txt	gw6.NA19711
5460461130	R04C01	HG00120	5460461130_R04C01.txt	gw6.HG00120
5460461062	R02C01	HG00734	5460461062_R02C01.txt	gw6.HG00734
5434203045	R02C01	NA12489	5434203045_R02C01.txt	gw6.NA12489
5443767030	R03C01	NA19248	5443767030_R03C01.txt	gw6.NA19248
6312937078	R04C01	HG02322	6312937078_R04C01.txt	gw6.HG02322
5434203034	R01C01	HG01462	5434203034_R01C01.txt	gw6.HG01462
5460461120	R04C01	NA19462	5460461120_R04C01.txt	gw6.NA19462
5460461062	R04C01	HG00736	5460461062_R04C01.txt	gw6.HG00736
5767770135	R04C01	NA20862	5767770135_R04C01.txt	gw6.NA20862
5528550079	R04C01	NA19758	5528550079_R04C01.txt	gw6.NA19758
5434203063	R01C01	HG00187	5434203063_R01C01.txt	gw6.HG00187
5473245003	R03C01	NA19438	5473245003_R03C01.txt	gw6.NA19438
5767796052	R04C01	HG02122	5767796052_R04C01.txt	gw6.HG02122
5460479125	R02C01	NA18619	5460479125_R02C01.txt	gw6.NA18619
5434246020	R03C01	NA12234	5434246020_R03C01.txt	gw6.NA12234
5443767028	R02C01	HG00123	5443767028_R02C01.txt	gw6.HG00123
5885371017	R02C01	NA20874	5885371017_R02C01.txt	gw6.NA20874
5460444009	R04C01	HG00640	5460444009_R04C01.txt	gw6.HG00640
5434203124	R01C01	HG00559	5434203124_R01C01.txt	gw6.HG00559
5460461126	R01C01	HG00330	5460461126_R01C01.txt	gw6.HG00330
5434203078	R02C01	HG00131	5434203078_R02C01.txt	gw6.HG00131
5443767013	R03C01	NA12043	5443767013_R03C01.txt	gw6.NA12043
5460444026	R01C01	NA20772	5460444026_R01C01.txt	gw6.NA20772
5426511030	R03C01	NA18528	5426511030_R03C01.txt	gw6.NA18528
6298039031	R03C01	HG01805	6298039031_R03C01.txt	gw6.HG01805
5460444015	R03C01	NA19172	5460444015_R03C01.txt	gw6.NA19172
5434078104	R04C01	NA20276	5434078104_R04C01.txt	gw6.NA20276
6268201045	R02C01	HG02521	6268201045_R02C01.txt	gw6.HG02521
5460461203	R04C01	NA19818	5460461203_R04C01.txt	gw6.NA19818
5460461033	R04C01	HG00341	5460461033_R04C01.txt	gw6.HG00341
5434203098	R02C01	NA19007	5434203098_R02C01.txt	gw6.NA19007
5434203062	R01C01	HG01112	5434203062_R01C01.txt	gw6.HG01112
5434078008	R03C01	HG00451	5434078008_R03C01.txt	gw6.HG00451
5528550046	R04C01	HG00143	5528550046_R04C01.txt	gw6.HG00143
5460461063	R04C01	NA19351	5460461063_R04C01.txt	gw6.NA19351
5767770139	R01C01	NA20910	5767770139_R01C01.txt	gw6.NA20910
6312945009	R01C01	HG02147	6312945009_R01C01.txt	gw6.HG02147
6312937072	R01C01	NA21142	6312937072_R01C01.txt	gw6.NA21142
5826311069	R02C01	HG01668	5826311069_R02C01.txt	gw6.HG01668
5443767001	R02C01	HG01528	5443767001_R02C01.txt	gw6.HG01528
6298012106	R01C01	HG02133	6298012106_R01C01.txt	gw6.HG02133
5767788029	R02C01	HG01840	5767788029_R02C01.txt	gw6.HG01840
5767788021	R03C01	HG01679	5767788021_R03C01.txt	gw6.HG01679
5434078011	R03C01	NA19035	5434078011_R03C01.txt	gw6.NA19035
5443767022	R04C01	NA18531	5443767022_R04C01.txt	gw6.NA18531
5434078077	R02C01	NA20346	5434078077_R02C01.txt	gw6.NA20346
5443767013	R02C01	NA11932	5443767013_R02C01.txt	gw6.NA11932
5443767001	R04C01	HG01527	5443767001_R04C01.txt	gw6.HG01527
5460461092	R01C01	HG00613	5460461092_R01C01.txt	gw6.HG00613
5460461122	R02C01	HG00158	5460461122_R02C01.txt	gw6.HG00158
5443767096	R02C01	HG00692	5443767096_R02C01.txt	gw6.HG00692
6312937072	R04C01	NA21109	6312937072_R04C01.txt	gw6.NA21109
5426529009	R02C01	HG00183	5426529009_R02C01.txt	gw6.HG00183
5826362027	R02C01	HG01841	5826362027_R02C01.txt	gw6.HG01841
5460461109	R03C01	HG00109	5460461109_R03C01.txt	gw6.HG00109
5426529068	R03C01	NA20814	5426529068_R03C01.txt	gw6.NA20814
5767770133	R03C01	HG01863	5767770133_R03C01.txt	gw6.HG01863
5434078036	R04C01	NA18573	5434078036_R04C01.txt	gw6.NA18573
5885434011	R04C01	NA20896	5885434011_R04C01.txt	gw6.NA20896
5460479139	R03C01	NA19093	5460479139_R03C01.txt	gw6.NA19093
5767788037	R04C01	NA20892	5767788037_R04C01.txt	gw6.NA20892
5528550089	R02C01	NA18957	5528550089_R02C01.txt	gw6.NA18957
6288236026	R02C01	HG02343	6288236026_R02C01.txt	gw6.HG02343
5460444037	R02C01	NA19703	5460444037_R02C01.txt	gw6.NA19703
5460479106	R04C01	NA20512	5460479106_R04C01.txt	gw6.NA20512
5460461088	R01C01	NA19375	5460461088_R01C01.txt	gw6.NA19375
6317404108	R02C01	HG02429	6317404108_R02C01.txt	gw6.HG02429
5434078006	R02C01	HG00380	5434078006_R02C01.txt	gw6.HG00380
5460461026	R04C01	NA18992	5460461026_R04C01.txt	gw6.NA18992
6268201095	R03C01	HG02233	6268201095_R03C01.txt	gw6.HG02233
5434203041	R03C01	HG00332	5434203041_R03C01.txt	gw6.HG00332
5426511028	R04C01	NA18946	5426511028_R04C01.txt	gw6.NA18946
5443767075	R02C01	NA12749	5443767075_R02C01.txt	gw6.NA12749
5473245071	R03C01	NA20807	5473245071_R03C01.txt	gw6.NA20807
5767796054	R01C01	HG01598	5767796054_R01C01.txt	gw6.HG01598
5434246034	R03C01	NA20804	5434246034_R03C01.txt	gw6.NA20804
5443767040	R02C01	HG00148	5443767040_R02C01.txt	gw6.HG00148
5443767105	R02C01	HG00583	5443767105_R02C01.txt	gw6.HG00583
5767796050	R02C01	HG01979	5767796050_R02C01.txt	gw6.HG01979
5434203056	R03C01	HG00358	5434203056_R03C01.txt	gw6.HG00358
5434078077	R04C01	NA19455	5434078077_R04C01.txt	gw6.NA19455
5460461184	R02C01	NA12889	5460461184_R02C01.txt	gw6.NA12889
5460461107	R04C01	NA19075	5460461107_R04C01.txt	gw6.NA19075
5434203125	R01C01	HG00437	5434203125_R01C01.txt	gw6.HG00437
5885434018	R03C01	HG01942	5885434018_R03C01.txt	gw6.HG01942
5434078031	R02C01	HG00464	5434078031_R02C01.txt	gw6.HG00464
5460461017	R02C01	NA20544	5460461017_R02C01.txt	gw6.NA20544
6312945009	R02C01	HG01028	6312945009_R02C01.txt	gw6.HG01028
5443767154	R01C01	NA18579	5443767154_R01C01.txt	gw6.NA18579
5426529089	R03C01	NA18951	5426529089_R03C01.txt	gw6.NA18951
5443767083	R02C01	NA11919	5443767083_R02C01.txt	gw6.NA11919
6298021065	R03C01	HG02277	6298021065_R03C01.txt	gw6.HG02277
5434203065	R01C01	NA18997	5434203065_R01C01.txt	gw6.NA18997
5767788011	R04C01	NA20886	5767788011_R04C01.txt	gw6.NA20886
5460479014	R02C01	NA19655	5460479014_R02C01.txt	gw6.NA19655
5557086023	R04C01	HG00353	5557086023_R04C01.txt	gw6.HG00353
5434203066	R01C01	HG00657	5434203066_R01C01.txt	gw6.HG00657
6317383034	R01C01	HG00879	6317383034_R01C01.txt	gw6.HG00879
5460461119	R04C01	NA12044	5460461119_R04C01.txt	gw6.NA12044
5528550080	R04C01	NA18974	5528550080_R04C01.txt	gw6.NA18974
5460461154	R03C01	HG01060	5460461154_R03C01.txt	gw6.HG01060
5767770116	R01C01	NA21086	5767770116_R01C01.txt	gw6.NA21086
5434203033	R01C01	HG00118	5434203033_R01C01.txt	gw6.HG00118
5434078035	R04C01	NA19055	5434078035_R04C01.txt	gw6.NA19055
5473245054	R01C01	NA19318	5473245054_R01C01.txt	gw6.NA19318
5443767019	R03C01	HG01625	5443767019_R03C01.txt	gw6.HG01625
5460461038	R04C01	HG00111	5460461038_R04C01.txt	gw6.HG00111
5426529119	R01C01	NA19066	5426529119_R01C01.txt	gw6.NA19066
5443767016	R01C01	NA20525	5443767016_R01C01.txt	gw6.NA20525
5767770150	R02C01	HG01948	5767770150_R02C01.txt	gw6.HG01948
5885371017	R03C01	NA20869	5885371017_R03C01.txt	gw6.NA20869
5434246034	R02C01	NA20803	5434246034_R02C01.txt	gw6.NA20803
5460479139	R02C01	NA19395	5460479139_R02C01.txt	gw6.NA19395
5443767142	R03C01	HG00530	5443767142_R03C01.txt	gw6.HG00530
5767817095	R02C01	HG01684	5767817095_R02C01.txt	gw6.HG01684
5885371028	R02C01	NA20876	5885371028_R02C01.txt	gw6.NA20876
5460461039	R04C01	NA20543	5460461039_R04C01.txt	gw6.NA20543
5460461026	R02C01	NA19467	5460461026_R02C01.txt	gw6.NA19467
5434078067	R01C01	NA19731	5434078067_R01C01.txt	gw6.NA19731
5473245003	R04C01	NA19819	5473245003_R04C01.txt	gw6.NA19819
5826362019	R04C01	HG02301	5826362019_R04C01.txt	gw6.HG02301
5434078016	R03C01	NA19747	5434078016_R03C01.txt	gw6.NA19747
5434078001	R04C01	NA19012	5434078001_R04C01.txt	gw6.NA19012
5443767084	R03C01	NA20351	5443767084_R03C01.txt	gw6.NA20351
5426511028	R01C01	NA19085	5426511028_R01C01.txt	gw6.NA19085
5443767036	R01C01	HG00404	5443767036_R01C01.txt	gw6.HG00404
5460452053	R02C01	NA18989	5460452053_R02C01.txt	gw6.NA18989
5434078098	R01C01	HG01168	5434078098_R01C01.txt	gw6.HG01168
5426529010	R01C01	HG00096	5426529010_R01C01.txt	gw6.HG00096
5767788009	R02C01	HG01855	5767788009_R02C01.txt	gw6.HG01855
5460461118	R01C01	NA12776	5460461118_R01C01.txt	gw6.NA12776
5473245025	R02C01	NA20540	5473245025_R02C01.txt	gw6.NA20540
6268201089	R01C01	HG02364	6268201089_R01C01.txt	gw6.HG02364
6268201027	R03C01	HG02108	6268201027_R03C01.txt	gw6.HG02108
5443767075	R01C01	NA20589	5443767075_R01C01.txt	gw6.NA20589
6298021096	R02C01	HG01798	6298021096_R02C01.txt	gw6.HG01798
5460452060	R02C01	NA19437	5460452060_R02C01.txt	gw6.NA19437
5767788011	R01C01	HG01704	5767788011_R01C01.txt	gw6.HG01704
5434246101	R02C01	NA12399	5434246101_R02C01.txt	gw6.NA12399
5767796087	R02C01	HG02016	5767796087_R02C01.txt	gw6.HG02016
5434203034	R03C01	HG01360	5434203034_R03C01.txt	gw6.HG01360
5528550046	R01C01	NA18637	5528550046_R01C01.txt	gw6.NA18637
5460479106	R01C01	NA06994	5460479106_R01C01.txt	gw6.NA06994
5767796034	R02C01	HG02090	5767796034_R02C01.txt	gw6.HG02090
5826371002	R04C01	NA21112	5826371002_R04C01.txt	gw6.NA21112
5460461122	R04C01	HG00159	5460461122_R04C01.txt	gw6.HG00159
5434246088	R04C01	HG01500	5434246088_R04C01.txt	gw6.HG01500
5434203049	R01C01	HG00537	5434203049_R01C01.txt	gw6.HG00537
5460479008	R02C01	NA18597	5460479008_R02C01.txt	gw6.NA18597
5473245056	R04C01	NA19223	5473245056_R04C01.txt	gw6.NA19223
5460461031	R02C01	HG01492	5460461031_R02C01.txt	gw6.HG01492
5426529026	R04C01	NA19098	5426529026_R04C01.txt	gw6.NA19098
5885434011	R02C01	HG02023	5885434011_R02C01.txt	gw6.HG02023
5460444013	R01C01	NA19210	5460444013_R01C01.txt	gw6.NA19210
5767796052	R03C01	HG02086	5767796052_R03C01.txt	gw6.HG02086
5426529072	R02C01	NA12830	5426529072_R02C01.txt	gw6.NA12830
5460444008	R02C01	NA19770	5460444008_R02C01.txt	gw6.NA19770
5443767083	R03C01	NA19235	5443767083_R03C01.txt	gw6.NA19235
5767788035	R04C01	NA20870	5767788035_R04C01.txt	gw6.NA20870
5826371075	R02C01	NA21100	5826371075_R02C01.txt	gw6.NA21100
6298039031	R02C01	NA20863	6298039031_R02C01.txt	gw6.NA20863
5460461026	R03C01	NA19372	5460461026_R03C01.txt	gw6.NA19372
5460479060	R02C01	NA19238	5460479060_R02C01.txt	gw6.NA19238
5443767037	R04C01	NA20755	5443767037_R04C01.txt	gw6.NA20755
5885434019	R01C01	HG01761	5885434019_R01C01.txt	gw6.HG01761
5460444009	R02C01	HG00452	5460444009_R02C01.txt	gw6.HG00452
6298039014	R01C01	HG02367	6298039014_R01C01.txt	gw6.HG02367
5434078016	R04C01	NA18907	5434078016_R04C01.txt	gw6.NA18907
5885434031	R04C01	HG01857	5885434031_R04C01.txt	gw6.HG01857
6317383035	R03C01	HG01879	6317383035_R03C01.txt	gw6.HG01879
5460461164	R04C01	NA20588	5460461164_R04C01.txt	gw6.NA20588
5826291013	R02C01	HG02009	5826291013_R02C01.txt	gw6.HG02009
5434078031	R01C01	HG00309	5434078031_R01C01.txt	gw6.HG00309
5443767041	R01C01	NA18747	5443767041_R01C01.txt	gw6.NA18747
5443767015	R01C01	HG01620	5443767015_R01C01.txt	gw6.HG01620
5460479114	R03C01	NA18867	5460479114_R03C01.txt	gw6.NA18867
5460479059	R03C01	NA19722	5460479059_R03C01.txt	gw6.NA19722
6268201006	R03C01	HG02272	6268201006_R03C01.txt	gw6.HG02272
5460461033	R03C01	HG00154	5460461033_R03C01.txt	gw6.HG00154
5443767123	R02C01	NA18571	5443767123_R02C01.txt	gw6.NA18571
5434246036	R02C01	NA18539	5434246036_R02C01.txt	gw6.NA18539
5473245054	R03C01	HG00142	5473245054_R03C01.txt	gw6.HG00142
5528550088	R02C01	NA18990	5528550088_R02C01.txt	gw6.NA18990
6298021102	R01C01	HG02391	6298021102_R01C01.txt	gw6.HG02391
5460444004	R02C01	HG01612	5460444004_R02C01.txt	gw6.HG01612
5434078004	R02C01	NA20332	5434078004_R02C01.txt	gw6.NA20332
6268201108	R04C01	HG01810	6268201108_R04C01.txt	gw6.HG01810
5434246092	R04C01	NA19113	5434246092_R04C01.txt	gw6.NA19113
5460461063	R03C01	NA19076	5460461063_R03C01.txt	gw6.NA19076
5434078039	R03C01	HG00313	5434078039_R03C01.txt	gw6.HG00313
5460444001	R04C01	HG01550	5460444001_R04C01.txt	gw6.HG01550
5434203061	R01C01	HG00449	5434203061_R01C01.txt	gw6.HG00449
6317383048	R02C01	HG02373	6317383048_R02C01.txt	gw6.HG02373
5434246082	R02C01	NA12045	5434246082_R02C01.txt	gw6.NA12045
5460479100	R04C01	HG01101	5460479100_R04C01.txt	gw6.HG01101
5460479125	R04C01	NA20758	5460479125_R04C01.txt	gw6.NA20758
5434246105	R01C01	NA20522	5434246105_R01C01.txt	gw6.NA20522
6298021028	R03C01	HG02136	6298021028_R03C01.txt	gw6.HG02136
5434203075	R03C01	HG00701	5434203075_R03C01.txt	gw6.HG00701
5434078015	R04C01	HG00626	5434078015_R04C01.txt	gw6.HG00626
5460461101	R01C01	NA19074	5460461101_R01C01.txt	gw6.NA19074
5460444001	R03C01	HG01495	5460444001_R03C01.txt	gw6.HG01495
